id_book,name_book
Ш6(2=Р)7/П165-840673351,
Ш6(2=Р)7/П542-081087,
Ш6(2=Р)7/П542-372770,
Ш6(2=Р)7/П542-396596,
Ш6(2=Р)7/П542-929028,
Ш6(2=Р)7/С180-208587,
Ш6(2=Р)7/С280-788927,
Ш6(2=Р)7/Ш370-757900,
Ш6(2=Р)7/Ш976-582192,
Ш6(2=Р)7/Ш978-018152,
Ш6(2=Р)7/Ш978-113189,
Ш6(2=Р)7/Ш978-603942,
Ш6(2=Р)7/Ш978-683083,
Ш6(2=Р)7/Я227-167008,
Ш6(4/8)/А610-430799,"Амаду, Жоржи. Капитаны песка [Текст] : роман : пер. с порт. / Жоржи Амаду ; пер. с порт. А. С. Богдановского, 2006. - 224 с."
Ш6(4/8)/Б465-273879,
Ш6(4/8)/Б720-968564,
Ш6(4/8)/В310-388862,
Ш6(4/8)/В350-126420,
Ш6(4/8)/Г295-770095,
Ш6(4/8)/Г984-901771,
Ш6(4/8)/Д404-008461,"Джеймс, Филлис Дороти. Смерть эксперта-свидетеля [Текст] : роман : пер. с англ. / Ф. Д. Джеймс, 2006. - 349 с."
Ш6(4/8)/И328-214030,
Ш6(4/8)/И328-879703,
Ш6(4/8)/К305-278082,
Ш6(4/8)/К825-007125,
Ш6(4/8)/М266-657888,"Маркес, Габриэль Гарсиа. Сто лет одиночества [Текст] : роман : пер. с исп. / Г. Г. Маркес, 2007. - 384 с."
Ш6(4/8)/М910-190241,
Ш6(4/8)/М910-222990,
Ш6(4/8)/М910-641107,
Ш6(4/8)/О763-870866,
Ш6(4/8)/О763-923474,
Ш6(4/8)/С181-125736,
Ш6(4/8)/С315-023801239,
Ш6(4/8)/Ф737-141011,
Ш6(4/8)/Х654-371143,
Ш6(4/8)/Х654-874603,"Хмелевская, Иоанна. Роман века [Текст] : роман : пер. с польск. / И. Хмелевская, 1996. - 640 с."
Ш6(4/8)/Х993-833353,
Ш6/З356-447294,
Ш6/М152-614097,
Э3/К610-431122,
Ю3/К242-545781,
Ю3/К242-545781,"Кармин, Анатолий Соломонович. Философия [Текст] : учебник для студентов и аспирантов вузов / А. С. Кармин, Г. Г. Бернацкий, 2009. - 560 с."
Ю3/Л618-974862,
Ю3/Л618-974862,"Липский, Борис Иванович. Философия [Текст] : учебник для бакалавров высших учебных заведений / Б. И. Липский, Б. В. Марков, 2012. - 495 с."
Ю3/С56-454236,"Christian, James L. Philosophy [Текст] : an introduction to the art of wondering / J. L. Christian, 2012. - 696 p."
Ю3/Х955-371830,
Ю3/Х955-820979,
Ю3/Х955-820979,"Хрусталев, Юрий Михайлович. Философия [Текст] : учебник по дисциплине ""Философия"" для студентов, обучающихся по медицинским и фармацевтическим специальностям / Ю. М. Хрусталев, 2007. - 640 с."
